product_name,brands,primary_category,sugars_100g,proteins_100g,fat_100g,fiber_100g,nutriscore_grade
100% orange juice,Tropicana,Beverages,9.17,0.83,0.0,,e
Jus d'orange,Tropicana,Beverages,9.2,0.8,0.0,,c
Tropicana Original Orange Juice No Pulp 1.89L,Tropicana,Beverages,9.2,0.8,0.0,2.7,c
Orange juice,Tropicana,Beverages,9.46,0.68,0.0,2.7,c
Tropicana Orange Juice Homestyle 1.89L,Tropicana,Beverages,9.2,0.8,0.0,,e
Jus d'orange,Tropicana,Beverages,9.322,0.8475,0.0,,c
"100% orange juice from concentrate, orange",Tropicana,Beverages,9.17,0.83,0.0,0.0,d
"Cranberry flavored juice beverage blend of cranberry and grape juices from concentrate, cranberry",Tropicana,Beverages,10.83,0.0,0.0,,e
Pure Premium Orange Juice Original No Pulp,Tropicana,Beverages,9.70034744880862,0.881849768073511,0.0,0.28,unknown
tropicana orange juice,,Beverages,7.6,0.75,0.25,2.7,c
Grape juice drink,Tropicana,Beverages,11.555555555556,0.0,0.0,,e
Cranberry juice drink,Tropicana,Beverages,10.888888888889,0.0,0.0,0.0,e
Orange Juice - No Pulp (3.78L),Tropicana,Beverages,9.2,0.8,0.0,0.0,c
Ruby red grapefruit juice drink,Tropicana,Beverages,12.0,0.44,0.0,,e
Fruit Medley Juice,Tropicana,Beverages,10.81,0.68,0.0,,e
Pure Premium Orange Juice Original No Pulp,Tropicana,Beverages,9.5774647887324,0.84507042253521,0.0,0.0,e
Pure Premium Orange Juice Calcium And Vitamin D No Pulp,Tropicana,Beverages,9.58,0.85,0.0,0.28,c
Pure Premium Orange Juice Homestyle Some Pulp,Tropicana,Beverages,9.58,3.0,0.0,,e
Tropicana pure premium cranberry cocktail juice ounce,Tropicana,Beverages,11.549295774648,0.0,0.0,0.0,e
Pure Premium Orange Juice Original No Pulp,Tropicana,Beverages,34.0,3.0,0.0,0.0,d
Pure Premium Orange Juice Homestyle Some Pulp,"Tropicana, Pepsi",Beverages,9.57746,0.84507,0.0,2.7,c
Apple Juice from Concentrate,Tropicana,Beverages,10.1408450704225,0.28169014084507,0.0,0.0,d
Jus raisin,Tropicana,Beverages,16.3380281690141,0.0,0.0,,e
Lemonade,Tropicana,Beverages,10.4225352112676,0.0563380281690141,0.0,0.0,e
100% Orange Juice,Tropicana,Beverages,9.17,0.83,0.0,0.28,c
No Calcium OJ,Tropicana,Beverages,9.17,0.83,0.0,0.28,unknown
100% Orange Juice,Tropicana,Beverages,9.16666666666667,0.833333333333333,0.0,0.28,unknown
Jus D'orange Pure Premium (sans Pulpe),Tropicana,Beverages,9.2,0.8,0.0,,unknown
Orange juice,tropicana pure PREMIUM,Beverages,9.2,0.8,0.0,0.0,c
Jus d'orange additionné de calcium et de vitamine D,Tropicana,Beverages,9.2,0.8,0.0,0.28,c
Orange Strawberry Banana 100% Juice and Purée Blend,"Tropics,Tropicana",Beverages,11.2,0.4,0.0,0.0,e
100% Fresh Pressed Apple Juice with Added Vitamin C,Tropicana,Beverages,10.8,0.4,0.0,0.0,e
"Jus Tropics (orange, Pêche, Mangue)",Tropicana,Beverages,11.2,0.4,0.0,,e
Jus de raisin,Tropicana,Beverages,16.0,0.4,0.0,0.0,e
Trop orange juice beverage no pulp,Tropicana,Beverages,4.3,0.3,0.05,0.0,c
Nopulp Calcium & Vitamin D Orange Juice 89 Fluid,Tropicana,Beverages,4.17,0.42,0.0,,unknown
Sweetened lemon iced tea,Pure Leaf,Beverages,7.04,0.0,0.0,,d
Pure Leaf Black Tea Unsweetened,"Pure Leaf, Lipton",Beverages,0.0,0.0,0.0,,unknown
Limonade,Tropicana,Beverages,10.4,0.0,0.0,,e
Drinks,Tropicana,Beverages,10.422535211268,0.0,0.0,,e
Limonade Tropicana,Tropicana,Beverages,10.0,0.0,0.0,,e
Thé Glacé (citron),Pure Leaf,Beverages,7.0,0.0,0.0,,d
Starbucks Medium Roast Iced Coffee,Starbucks,Beverages,0.0,0.27777777777778,0.0,0.0,b
Vanilla Latte,Starbucks,Beverages,8.4535141258221,1.97248662935849,1.12713521677628,0.0,d
Jus d'orange à 100%,Tropicana,Beverages,9.2,0.8,0.0,0.0,c
Homestyle Orange Juice Some Pulp,Tropicana,Beverages,7.6,0.75,0.25,2.7,c
Jus d'orange,Tropicana,Beverages,9.2,0.8,0.0,0.0,c
ICED COFFEE,STARBUCKS,Beverages,0.0,1.0,0.0,4.95,unknown
"Pineapple with coconut water coco blends with a splash of coconut water, pineapple with coconut water",Tropicana,Beverages,6.67,0.0,0.0,,d
Lemonade juice,Tropicana,Beverages,10.0,0.0,0.0,0.0,e
Pure Premium Orange Juice Grovestand Lots Of Pulp,Tropicana,Beverages,9.16666666666667,0.833333333333333,0.0,,unknown
Pure Premium Orange Juice Calcium And Vitamin D No Pulp,Tropicana,Beverages,9.16666666666667,0.833333333333333,0.0,0.28,unknown
Pure Premium Orange Juice Calcium And Vitamin D Grovestand Lots Of Pulp,Tropicana,Beverages,9.17,0.83,0.0,0.28,c
Trop 50,Tropicana,Beverages,4.0,0.039999997615814,0.0,,unknown
Café Glacé,Starbucks,Beverages,0.0,0.0,0.0,,unknown
Tropicana jus d'orange pur et naturel à 100%,Tropicana,Beverages,9.2,0.8,0.0,2.7,c
Some Pulp Orange Juice,Tropicana,Beverages,9.2,0.8,0.0,2.7,unknown
Café glacé (blonde non sucré),STARBUCKS,Beverages,0.0,0.5,0.0,,b
Orange Juice,Tropicana,Beverages,9.2,0.8,0.0,2.7,unknown
Orange Juice,Tropicana,Beverages,9.2,0.8,0.0,0.0,c
100% Orange Juice,Tropicana,Beverages,9.16666666666667,0.833333333333333,0.0,0.28,unknown
No Pulp Low Acid Orange Juice,Tropicana,Beverages,9.16666666666667,0.833333333333333,0.0,0.0,c
No Pulp OJ,Tropicana,Beverages,9.16666666666667,0.833333333333333,0.0,0.0,c
No Calcium OJ,Tropicana,Beverages,9.16666666666667,0.833333333333333,0.0,0.0,c
Pineapple Mango Refreshers,Tropicana,Beverages,10.4166666666667,0.0,0.0,0.0,e
Cranberry Cocktail,Tropicana,Beverages,11.3738190056516,0.0,0.0,0.0,unknown
100% Orange Juice,Tropicana,Beverages,9.61,0.61,0.11,0.28,c
100% Orange Juice,Tropicana,Beverages,9.61,0.61,0.11,0.28,c
Pure Premium®  Orange Juice Calcium + Vitamin D (No Pulp),Tropicana,Beverages,9.53846153846154,0.615384615384615,0.0,0.0,c
"fruit punch, zero sugar",Tropicana,Beverages,0.0,0.0,0.0,0.0,c
Orange Blend,Dole,Beverages,11.3333333333333,0.444444444444444,0.0,0.0,e
Peach Mango,Tropicana,Beverages,5.41666666666667,0.0,0.0,0.0,c
lemon iced tea less sugar,Pure Leaf,Beverages,4.2666666666667,0.0,0.0,,c
100% pineapple juice from concentrate with vitamin c,,Beverages,10.83,0.42,0.0,,e
100% Juice,,Beverages,27.0,1.0,0.0,0.0,e
Pure premium orange juice some pulp,,Beverages,9.0,0.8,0.0,0.2,e
"100% juice, orange",Tropicana,Beverages,9.17,0.83,0.0,0.0,e
"Pure premium juice, orange",Tropicana,Beverages,9.17,0.83,0.0,0.28,c
Pure Premium Low Acid No Pulp 100% Pure Orange,Tropicana,Beverages,10.11,0.73,0.0,0.0,c
Mixed beans,Sainsburys,Beverages,3.3,4.6,0.5,4.3,b
Rich & Creamy Fish Pie,M&S,Fish & Seafood,0.7,7.8,5.2,1.0,b
Tandoori Naans,M&S Food,Beverages,10.5392975,0.34946,15.740175,0.194625,c
2 large garlic and coriander naans,Marks & Spencer,Beverages,1.69230769230769,7.61538461538461,5.69230769230769,2.92307692307692,d
Perfectly Ripe Fresh Medjool Dates,Marks & Spencer,Beverages,65.5,2.2,0.3,5.7,c
Southern Fried No Chicken Goujon,Sainsbury's Plant Pioneers,Meats,4.4,6.16326530612245,8.97959183673469,2.6,c
Chiazaad Biologisch,De Notenshop,Beverages,1.0,20.0,31.0,,a
Baguette St. Germain,"Bakery France, Bakery de France",Beverages,0.0,7.14285714285714,0.0,1.78571428571429,c
zero net carbs chipotle tortillas,Guerrero,Beverages,0.0,11.1111111111111,8.33333333333333,38.8888888888889,c
Sonora style,Guerrero,Beverages,2.4390243902439,7.31707317073171,14.6341463414634,4.8780487804878,d
Sonora style flour tortillas,Guerrero,Beverages,2.4390243902439,7.31707317073171,14.6341463414634,4.8780487804878,d
Tortillas de Maiz Blanco,Guerrero,Beverages,4.25531914893617,4.25531914893617,2.12765957446809,6.38297872340426,a
Tortillas de Maíz Blanco,Guerrero,Beverages,2.0,2.0,0.0,2.0,b
White Corn Tortillas,Guerrero,Beverages,4.0,4.0,3.0,6.0,unknown
Tostadas Caseras Amarillas,Guerrero,Beverages,1.0,2.0,6.0,2.0,c
"Guerrero, Burrito Flour Tortillas",Guerrero Tortilleria,Beverages,1.51515151515152,7.57575757575758,10.6060606060606,1.51515151515152,d
Tortillas de Harina Caseras,Guerrero,Beverages,1.69491525423729,6.77966101694915,8.47457627118644,1.69491525423729,unknown
Tortillas de Maíz Amarillo,Guerrero,Beverages,3.03,3.03,1.5,6.0,a
TOSTADAS RASPADAS,GUERRERO,Snacks,0.0,8.0,14.0,12.0,d
Bass Fillets,Sainsbury’s,Fish & Seafood,0.08,19.0,0.8,0.4,a
Harbanero hot wings,,Snacks,1.1,7.6,29.6,,d
Cod Filets,Sainsbury’s,Fish & Seafood,0.526315789473684,20.5263157894737,0.526315789473684,0.526315789473684,a
Sourdough round,,Beverages,1.75,8.77,0.0,0.0,c
6 Lincolnshire Sausages,Marks & Spencer,Meats,1.0,14.1,19.7,0.7,d
fromage frais lissé,,Dairy,4.7,8.0,4.0,0.0,b
Lijnzaad Gebroken Biologisch,De Notenshop,Beverages,0.0,19.0,31.0,27.3,a
Microwave Wholegrain Rice,M&S Eat Well,Beverages,0.1,3.4,1.9,3.9,b
Spiced lamb stew,M&S,Meats,4.2,8.9,2.1,3.4,b
Organic Raisin Bran Clusters Cereal,Trader Joe's,Beverages,18.0,5.0,4.0,10.0,b
Carbonara pasta bake,Marks & Spencer,Sauces & Condiments,1.6,7.9,6.2,,c
Squeeze Cheese Habanero,Old Fashioned Foods,Sauces & Condiments,10.0,6.1,19.0,,e
Squeeze Cheese Sauce,Kaufland,Sauces & Condiments,9.8,6.1,18.5,,e
Taste The Difference Blueberries,Sainsbury's,Beverages,8.7,0.9,0.5,1.5,unknown
Bolognese Senza Forno,,Meats,2.89,4.0,3.01,,c
Plain Tortilla Wraps,"Stamford Street Co., Steamford",Beverages,3.0,8.1,4.0,2.8,c
Wholemeal Wheat Tortilla Wraps,Sainsbury's,Beverages,2.8,9.7,4.9,8.8,a
Olive Spread,Sainsbury's,Beverages,0.5,0.5,42.0,0.5,d
Blueberry filled muffin,Marks & Spencer,Snacks,20.0,2.0,20.0,20.0,e
All Butter Croissant,M&S Bakery,Snacks,5.2,9.2,26.0,2.5,e
Wild Garlic Chicken Kyiv,Sainsbury's,Meats,1.1063829787234,16.3404255319149,12.6808510638298,0.978723404255319,a
Asparagus Stir Fry,FLAV•R•PAC,Beverages,2.08,1.04,0.0,2.1,a
"Southwest Blend Onions, Green Peppers and Red Peppers",FLAV-R-PAC,Beverages,2.35294117647059,1.17647058823529,0.0,1.17647058823529,a
Cut Green Beans,Flav-R-Pac,Beverages,1.23456790123457,1.23456790123457,0.0,2.46913580246914,a
Strawberry jam,,Beverages,2.0999999046326,0.0,0.0,,b
Kuchela,Chief Brand Products,Beverages,20.0,20.0,20.0,20.0,e
Banoffee ice cream,By sainsbury's,Frozen Foods,15.6,3.5,8.1,,d
Apple Juice from Concentrate,Sainsbury's,Beverages,0.5,0.5,0.5,0.5,b
Tortilla Chips,Juanito Mio's,Snacks,0.0,3.52739619495804,35.2739619495804,7.05479238991608,d
Tortilla Chips,El San Antonio,Snacks,0.0,3.84615384615385,38.4615384615385,7.69230769230769,d
Lightly dusted haddock,Marks & Spencer,Frozen Foods,1.2,15.3,5.1,1.4,a
Ranch style dressing,Sainsbury’s,Sauces & Condiments,2.6,1.4,12.0,,c
Sweet Chilli Cocktail Beetroot,"Sainsburys, Sainsbury's",Beverages,20.0,1.6,0.0,3.3,b
Chicken pasta bake,M&S,Meats,1.0,9.6,5.7,1.1,a
Beef Bolognese Pasta Bake,M&S,Meats,2.0,9.3,7.7,,c
Roasted Garlic & Extra Virgin Olive Oil Flatbread,Sainsburys Taste The Difference,Beverages,6.3,9.2,10.5,3.7,b
Plain Bagels,Sainsbury's,Beverages,4.58823529411765,9.64705882352941,2.47058823529412,4.11764705882353,c
Coca-Cola,Coca-Cola,Beverages,10.6598984771574,0.0,0.0,,e
Fruit Punch,Powerade,Beverages,5.75296108291032,0.0,0.0,,c
Coca-Cola,Coca-Cola,Beverages,39.0,0.0,0.0,,e
REFRESCO CARBONATADO SABOR ORIGINAL,Coca-Cola,Beverages,10.6,0.0,0.0,0.0,unknown
POWERade Mountain Berry Blast,POWERade,Beverages,34.0,0.0,0.0,0.0,e
Golden Kola,"Inca Kola, Golden Kola, The Coca-Cola Company",Beverages,38.0,0.0,0.0,,e
Almighurt,Ehrmann,Dairy,12.0,3.09999990463257,2.90000009536743,,unknown
Orange Soda,Fanta,Beverages,12.8358208955224,0.0,0.0,,e
Fanta grape,Fanta,Beverages,12.39437,0.0,0.0,,e
Fanta Strawberry,Fanta,Beverages,13.5,0.0,0.0,,e
Fanta Pineapple,Fanta,Beverages,13.5211267605634,0.0,0.0,0.0,e
Cherry Coca-Cola,Coca-Cola,Beverages,11.844331641286,0.0,0.0,0.0,e
Fanta orange,Fanta,Beverages,9.47546531302877,0.0,0.0,,e
ROOT BEER,Barq's,Beverages,12.3943661971831,0.0,0.0,,e
Coca-Cola Original Taste,Coca-Cola,Beverages,11.0,0.0,0.0,0.0,e
Lemon-Lime Soda,Sprite,Beverages,10.6045,0.0,0.0,0.0,unknown
Fanta Strawberry,Fanta,Beverages,12.521150592217,0.0,0.0,0.0,e
Purified water,Dasani,Beverages,0.0,0.0,0.0,0.0,b
Golden Kola,"Inca Kola,Golden Kola",Beverages,11.0,0.0,0.0,,e
Fanta Apple,Fanta,Beverages,12.6,0.0,0.0,,e
Coca-Cola Original Taste Soda,Coca-Cola,Beverages,10.9859154929577,0.0,0.0,,e
Sprite Soda,Sprite,Beverages,10.704225352113,0.0,0.0,0.0,e
Orange soda,"Fanta,Coca-Cola",Beverages,12.112676056338,0.0,0.0,0.0,e
Original Citrus Soda,Fresca,Beverages,0.0,0.0,0.0,,unknown
Fruit Punch,Fanta,Beverages,10.9895683635687,0.0,0.0,0.0,e
Fanta Peach,Fanta,Beverages,11.549295774648,0.0,0.0,,e
Zero soda,Sprite,Beverages,0.0,0.0,0.0,0.0,c
Sprite Zero Sugar Lemon-Lime,Sprite,Beverages,0.0,0.0,0.0,,c
Coca-Cola Zero Sugar,Coca-Cola,Beverages,0.0,0.0,0.0,,c
Fanta zero sugar orange,Fanta,Beverages,0.0,0.0,0.0,0.0,c
Fanta zero orange,Fanta,Beverages,0.0,0.0,0.0,,unknown
Coca-Cola Zero Sugar Cola,Coca-Cola,Beverages,0.0,0.0,0.0,,c
Coca-Cola Zero Sugar,Coca-Cola,Beverages,0.0,0.0,0.0,0.0,c
Coca-Cola Zero Sugar,Coca-Cola,Beverages,0.0,0.0,0.0,0.0,unknown
Powerade Ion4 Grape,Powerade,Beverages,21.0,0.0,0.0,,e
Fruit Punch,Powerade,Beverages,5.75296108291032,0.0,0.0,,c
Powerade Ion4 Sports Drink Lemon Lime,Powerade,Beverages,0.01,0.0,0.0,,b
Powerade Mountain Berry Blast,Powerade,Beverages,21.0,0.0,0.0,,e
Cherry Coca-Cola Zero Sugar,Coca-Cola,Beverages,0.0,0.0,0.0,,c
Fanta Toronja Grapefruit,Fanta,Beverages,13.8,0.0,0.0,,e
Sprite Soda Lemon-lime,,Beverages,51.0,0.0,0.0,,e
Coca Cola,"Coca-Cola,Coca-Cola Original Taste",Beverages,39.0,0.0,0.0,0.0,e
Diet Coke 2L,Coke,Beverages,0.0,0.0,0.0,0.0,c
Caffeine free coke,Coke,Beverages,0.0,0.0,0.0,,unknown
"Coca-Cola Zero Sugar Zero Calorie Cola, 67.6 fl oz","Coca-Cola,Coke",Beverages,0.0,0.0,0.0,,c
Sprite Lemon-Lime Soda,Sprite,Beverages,10.5555555555556,0.0,0.0,0.0,e
Fanta Orange Soda Caffeine Free,,Beverages,44.0,0.0,0.0,0.0,e
Aluminum bottles,Coca-Cola,Beverages,0.0,0.0,0.0,,b
Diet Coke,Coca-Cola,Beverages,0.0,0.0,0.0,0.0,e
Powerade zero,Powerade,Beverages,0.5,0.0,0.0,,b
Sprite Lemon lime soda,,Beverages,27.0,0.0,0.0,,e
LEMON-LIME,Sprite,Beverages,10.5555555555556,0.0,0.0,,e
"Coca-Cola Bottle, 1.75 Liters",,Beverages,10.8055555555556,0.0,0.0,0.0,e
Sprite,The Coca-Cola Company,Beverages,2.0,0.0,0.0,,c
Coca-Cola Zero Sugar Cans,Coca-Cola,Beverages,0.0,0.0,0.0,,e
Coke Zero Sugar,Coca-Cola,Beverages,0.0,0.0,0.0,,c
Strawberry,Fanta,Beverages,12.957746478873,0.0,0.0,0.0,e
Dasani Sparkling Lime,Dasani,Beverages,0.0,0.0,0.0,0.0,c
Fanta Cherry,Fanta,Beverages,44.0,0.0,0.0,,e
Fanta Mangue,Fanta,Beverages,12.9,0.0,0.0,,e
Diet Coke Mini,Diet Coke,Beverages,0.0,0.0,0.0,,unknown
Sweet Tea,Gold Peak,Beverages,8.80365968132953,0.0,0.0,,d
Fanta Berry,Fanta,Beverages,11.2676056338028,0.0,0.0,,e
Tea raspberry tea,"Coca-Cola, Gold Peak",Beverages,6.39853747714808,0.0,0.0,,unknown
Root Beer,Blue Sky Natural Beverage Co.,Beverages,9.41,0.0,0.0,,e
Iced Coffee - Mocha,Dunkin,Beverages,9.87654320987654,1.97530864197531,1.97530864197531,0.246913580246914,e
Gold peak Sweet tea,Coca-Cola Company,Beverages,8.8888888888889,0.0,0.0,0.0,e
Fanta Green Apple,Fanta,Beverages,38.0,0.0,0.0,,e
Grapefruit Citrus,Fresca,Beverages,0.0,0.0,0.0,,c
"McCafe Frappe Caramel Coffee Bottle, 13.7 fl oz","McDonald's, The Coca-Cola Company",Beverages,10.95,1.46,1.46,0.0,e
Cherry Coca-Cola Zero Sugar,Coca-Cola,Beverages,0.0,0.0,0.0,0.0,b
Cherry Flavored Coke,Coca-Cola,Beverages,11.6,0.0,0.0,,unknown
Fanta Banana,Fanta,Beverages,13.080168776371,0.0,0.0,,unknown
Fanta cherry,Fanta,Beverages,11.04,0.0,0.0,,e
Lemonlime and lemonade soda ounce case,,Beverages,9.6447,0.0,0.0,,unknown
Coca-Cola zéro orange&vanilla,"Coca-Cola, Coke",Beverages,0.0,0.0,0.0,,b
Powerade Mountain Berry Blast,Powerade,Beverages,5.83333333333333,0.0,0.0,,c
Powerade Lemon Lime,Powerade,Beverages,5.83333333333333,0.0,0.0,,c
Powerade Fruit Punch,Power Ade,Beverages,5.8333333333333,0.0,0.0,0.0,c
Powerade Grape,Powerade,Beverages,5.83333333333333,0.0,0.0,,c
Diet moxie,Moxie,Beverages,0.0,0.0,0.0,,d
Cherry Vanilla,Coca-Cola,Beverages,39.0,0.0,0.0,0.0,e
Agua dasani,Dasani,Beverages,0.0,0.0,0.0,,a
iced coffee,Dunkin',Beverages,8.88888888888889,1.66666666666667,1.66666666666667,,e
green tea,Gold peak,Beverages,6.9444444444444,0.0,0.0,0.0,d
Unsweetened Black Tea,,Beverages,0.0,0.0,0.0,,b
Fanta,Fanta,Beverages,12.63984667572,0.0,0.0,,unknown
Dasani,Coca-Cola,Beverages,0.0,0.0,0.0,0.0,b
Zero Strawberry Smash,Powerade,Beverages,0.0,0.0,0.0,0.0,c
Chill,Sprite Chill,Beverages,0.0,0.0,0.0,0.0,e
Sprite Chili Cherry Lime,Sprite,Beverages,11.2876770313409,0.0,0.0,,e
Razzleberry peace tea,Coca Cola,Beverages,5.91745988807547,0.0,0.0,,e
Lemon-Flavored Tea,Peace Tea,Beverages,5.91966173361522,0.0,0.0,0.0,e
JUST PEACHY,PEACE TEA,Beverages,34.0,0.0,0.0,,unknown
Sno-Berry,Peace Tea,Beverages,10.4225352112676,0.0,0.0,,e
Sprite + Tea,Sprite,Beverages,0.0,0.0,0.0,0.0,c
Cherry Float Zero Sugar,Coca-cola,Beverages,0.0,0.0,0.0,0.0,c
Cherry Float Coca-Cola Zero Sugar,Coca-Cola,Beverages,0.0,0.0,0.0,0.0,b
crimson sour cherry flavored soda,Fanta,Beverages,10.93494,0.0,0.0,,d
Signature Beef Rib & Brisket Burgers,Sainsbury's,Meats,0.431034482758621,21.3793103448276,15.6896551724138,0.517241379310345,d
Sainsburys Lightly Seeded Bread thick sliced 800g,Sainsbury's,Beverages,2.8,8.6,4.2,3.2,b
Almond & Pistachio Mix,nice! FOR YOU,Beverages,7.14285714285715,21.4285714285714,53.5714285714286,10.7142857142857,c
Roasted Sunflower Kernels,Nice,Beverages,3.3333333333333,20.0,50.0,11.3,c
Fruit & Nut Trail Mix,,Snacks,28.57,14.29,32.14,7.1,e
Diet Tonic Water,Nice,Beverages,0.0,0.0,0.0,,e
Ginger ale,Nice,Beverages,10.277777777778,0.0,0.0,0.0,e
Roasted Whole Cashews,Nice!,Beverages,7.14285714285714,17.8571428571429,46.4285714285714,3.57142857142857,b
Yogurt parfait blueberry,,Dairy,12.7,4.94,1.76,1.4,c
Blueberry greek yogurt parfait blueberry,,Dairy,7.41,8.11,1.23,1.4,a
Dauphinoise potatoes,"Sainsbury's Taste The Difference, Sainsbury's",Beverages,2.5,4.0,6.7,1.0,c
So organic Cucumber,Sainsburys,Beverages,1.7,0.7,0.0,0.5,a
Lindt Excellence 90% Cacao,Lindt,Snacks,7.0,10.0,55.0,,e
Pistachio Kernels,Sainsbury's,Beverages,7.7,20.2,45.3,10.6,a
Closed cup chestnut mushrooms,"Marks & Spencer, Sainsbury's",Beverages,0.1,1.1,19.6,1.9,d
FUSILLI,Sainsbury's,Beverages,0.7,5.5,0.7,1.5,a
Cauliflower cheese,Sainsburys,Beverages,2.45714285714286,3.94285714285714,2.74285714285714,0.971428571428571,a
Wholemeal pittas,M&S,Beverages,1.29,10.2865,1.425,6.67,e
Facile Kochbeutel Langkornreis,Facile,Beverages,0.16,7.04,0.91,1.05,unknown
Spirali,Sainsbury's,Beverages,0.702,5.49,0.702,1.4985,unknown
Puff Pastry,Sainsbury's,Beverages,3.1,6.5,23.7,1.3,d
Entremets Crème Brulée,Comme j'aime,Dairy,12.5882352941176,3.70588235294118,1.94117647058824,0.0588235294117647,c
Pine nuts,Sainsbury's,Beverages,5.2,18.5,61.7,2.4,b
Pumpkin seeds,Sainsbury's,Beverages,1.3,35.6,46.9,2.3,b
Sunflower Seeds,Sainsbury's,Beverages,1.0,23.0,47.0,,b
Sesame seeds,Sainsbury's,Beverages,5.0,6.0,63.0,5.0,e
Breaded Chicken Nuggets,Stamford Street Co.,Meats,1.3,10.6,13.0,2.2,b
Breaded Chicken Burger,Sainsbury's,Meats,1.1,10.6,13.4,1.9,c
Pastry,Sainsbury's,Snacks,1.4,7.8,26.9,2.4,d
2 Masala salmon burgers,the grill,Fish & Seafood,0.8,13.7,10.1,1.3,b
Chicken Thigh Smoky Careen Style,Sainsbury's,Meats,3.5,18.6,4.75,0.7,a
"Smoked Honey, Orange & Chilli Chicken Kebabs",Sainsbury’s,Meats,4.1,22.9,1.4,0.5,a
Fairtrade Wholenut Dark Chocolate,Sainsbury's,Snacks,34.7,9.4,38.3,,e
Spaghetti Carbonara,"Sainsbury's, Tesco",Dairy,19.2,3.8,9.9,1.2,d
2 Duck Breast Fillets,Sainsbury's,Meats,0.5,28.0,8.7,0.6,a
Reduced Fat Ready Salted Crisps,M&S Food,Beverages,0.6,7.3,18.8,3.5,c
Salt and vinegar chips,Marks And spencer,Beverages,1.7,6.8,19.2,4.5,d
Sour cream & Chive,Marks & Spencer,Snacks,2.0,6.7,20.3,,d
S.Pellegrino,San Pellegrino,Beverages,0.0,0.0,0.0,0.0,a
Velouté 8 légumes,Carrefour Classic,Legumes,1.0,0.6,1.2,0.9,c
Raisins secs,,Beverages,71.0,3.0,0.5,,e
Stuffed vine leaves,Cypressa,Beverages,1.1,2.1,10.0,2.1,c
Gemüsebrühe,Natur compagnie,Beverages,0.0,0.0,0.4,0.0,unknown
Orange Marmalade,Sainsbury's,Beverages,41.7,0.5,0.5,1.5,d
Frozen Mash,Sainsbury's,Beverages,0.5,2.3,3.5,1.0,c
Soft spread,Stamford street co,Beverages,5.0,5.0,42.0,5.0,c
High Protein Peanut Granola,Sainsbury's,Beverages,8.1,24.6,16.5,,b
Flourish high protein berry granola,Sainsbury's,Beverages,9.1,24.2,14.2,10.2,a
White Sliced Bread,Sainsbury's Free From,Beverages,0.5,2.1,4.9,11.3,b
caramelised onion chutney,"taste the difference, Sainsbury's taste the difference, Sainsbury's",Beverages,49.2,0.7,0.5,1.3,d
Apple & Pear Chutney,"Sainsbury's taste the difference, Sainsbury's",Beverages,6.4,0.5,0.8,,c
Tomato and chilli chutney,Taste the difference,Beverages,44.4,1.7,0.5,1.2,e
HOR ARCUT BRONZE FRIENDS 2023 INSPIRED TO COOK by,Sainsbury's,Meats,0.6,11.3,52.6,1.0,unknown
Pesto alle Zucchine,alce nero,Sauces & Condiments,3.2,1.9,22.0,1.1,c
Chargrilled artichoke antipasti,Sainsbury's,Beverages,2.4,2.2,10.0,2.3,b
Smokey Cheddar & Tomato Antipasti,"Sainsbury's Taste The Difference, Sainsbury's",Snacks,4.2,8.0,17.1,2.6,d
6 french rolls,,Beverages,1.22,8.54,1.22,2.4,c
Sliced vienna bread,,Beverages,3.57,7.14,1.79,3.6,c
"6ct - 4"" french rolls",,Beverages,1.75,8.77,1.75,1.8,c
Wheat french rolls,,Beverages,3.51,8.77,0.88,1.8,c
Fire Roasted Red Pepper Dip,Sainsburys,Sauces & Condiments,5.0,2.0,17.4,3.4,c
Extra Smooth Houmous,Sainsbury's,Beverages,0.7,6.8,25.4,3.4,c
Brunswick Ham,Sainsbury’s,Meats,0.5,21.5,3.9,0.5,c
Black Peppered Salami Slices,Sainsburys,Meats,0.0,22.8,25.5,0.0,e
German Salami Slices,Sainsbury's,Meats,0.0,22.8,25.8,0.0,e
Wafer Thin Brunswick Ham,Sainsbury's,Meats,0.5,21.5,3.9,0.5,c
lindt lindor,lindt,Snacks,27.0,7.5,50.0,,e
Pretzel Crisps,Snack Factory,Beverages,3.972,8.87123125,1.3846875,6.27725,c
Pretzel Crisps Original Deli Style,Snack Factory,Snacks,4.65,6.98,1.16,2.3,e
